SalesID,Date,Store,Region,Product,Category,QuantitySold,UnitPrice,PaymentMethod,OrderType,UnitMakingCost
S009138,2024-09-17,DC Burgers East Delight,Prime,Veggie Lover's Delight,Burger,6,6.96999979019165,Digital Wallet,Dine In,2
S009139,2024-08-07,DC Burgers South Hub,Grill,Smoky BBQ Beast,Burger,9,4.13000011444092,Credit Card,Dine In,3.5
S009140,2024-07-06,DC Burgers West Prime,Grill,Choco-Mint Milkshake,Beverage,4,5.86999988555908,Credit Card,Home Delivery,1.5
S009141,2024-02-20,DC Burgers North Hub,Hub,Cheesy Loaded Nachos,Side,4,8.5600004196167,Cash,Home Delivery,2.5
S009142,2024-01-24,DC Burgers East Delight,Prime,Ocean Fresh Fishwich,Burger,10,7.98000001907349,Cash,Home Delivery,2.79999995231628
S009143,2024-01-30,DC Burgers South Hub,Hub,Veggie Lover's Delight,Burger,4,8.07999992370605,Mobile Payment,Dine In,2
S009144,2024-10-29,DC Burgers North Hub,Hub,Choco-Mint Milkshake,Beverage,8,6.88000011444092,Digital Wallet,Home Delivery,1.5
S009145,2024-04-02,DC Burgers North Hub,Hub,Classic Cola Fizz,Beverage,4,7.76000022888184,Mobile Payment,Home Delivery,0.699999988079071
S009146,2024-10-29,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,1,6.59000015258789,Credit Card,Dine In,1
S009147,2024-06-12,DC Burgers West Prime,Delight,Ultimate Double Trouble,Burger,4,4.48000001907349,Credit Card,Home Delivery,4
S009148,2024-09-05,DC Burgers West Prime,Grill,Crispy Golden Fries,Side,10,10.0200004577637,Mobile Payment,Home Delivery,1
S009149,2024-11-03,DC Burgers Central Grill,Prime,Ultimate Double Trouble,Burger,3,14.3800001144409,Credit Card,Home Delivery,4
S009150,2024-06-15,DC Burgers West Prime,Hub,Ocean Fresh Fishwich,Burger,10,12.710000038147,Mobile Payment,Home Delivery,2.79999995231628
S009151,2024-10-07,DC Burgers South Hub,Delight,Zesty Lemonade,Beverage,6,11.7799997329712,Mobile Payment,Dine In,1
S009152,2024-02-29,DC Burgers East Delight,Prime,Ultimate Double Trouble,Burger,6,5.71000003814697,Digital Wallet,Dine In,4
S009153,2024-05-25,DC Burgers East Delight,Prime,Ultimate Double Trouble,Burger,1,14.4799995422363,Mobile Payment,Home Delivery,4
S009154,2024-06-02,DC Burgers North Hub,Grill,Veggie Lover's Delight,Burger,8,11.5,Cash,Dine In,2
S009155,2024-04-24,DC Burgers West Prime,Hub,Crispy Golden Fries,Side,4,11.5600004196167,Cash,Home Delivery,1
S009156,2024-04-05,DC Burgers Central Grill,Prime,Cheesy Loaded Nachos,Side,1,8.11999988555908,Cash,Dine In,2.5
S009157,2024-03-28,DC Burgers North Hub,Hub,Veggie Lover's Delight,Burger,10,4.3600001335144,Mobile Payment,Home Delivery,2
S009158,2024-01-31,DC Burgers East Delight,Prime,Choco-Mint Milkshake,Beverage,8,4.98000001907349,Digital Wallet,Home Delivery,1.5
S009159,2024-05-11,DC Burgers North Hub,Hub,Smoky BBQ Beast,Burger,9,14.6000003814697,Cash,Home Delivery,3.5
S009160,2024-09-19,DC Burgers South Hub,Hub,Crispy Golden Fries,Side,3,14.210000038147,Cash,Dine In,1
S009161,2024-02-26,DC Burgers South Hub,Delight,Classic Cola Fizz,Beverage,2,6.61999988555908,Digital Wallet,Home Delivery,0.699999988079071
S009162,2024-04-25,DC Burgers South Hub,Grill,Spicy Chicken Inferno,Side,1,4.09999990463257,Cash,Dine In,3
S009163,2024-12-17,DC Burgers Central Grill,Delight,Choco-Mint Milkshake,Beverage,6,8.97000026702881,Digital Wallet,Home Delivery,1.5
S009164,2024-12-01,DC Burgers North Hub,Hub,Ocean Fresh Fishwich,Burger,3,5.44000005722046,Cash,Home Delivery,2.79999995231628
S009165,2024-08-02,DC Burgers North Hub,Hub,Cheesy Loaded Nachos,Side,8,12.1499996185303,Digital Wallet,Dine In,2.5
S009166,2024-07-16,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,1,12.7399997711182,Digital Wallet,Home Delivery,1
S009167,2024-12-12,DC Burgers North Hub,Delight,Crispy Golden Fries,Side,4,7.19000005722046,Cash,Home Delivery,1
S009168,2024-02-02,DC Burgers Central Grill,Prime,Cheesy Loaded Nachos,Side,7,3.76999998092651,Cash,Home Delivery,2.5
S009169,2024-11-26,DC Burgers South Hub,Hub,Choco-Mint Milkshake,Beverage,7,11.8400001525879,Credit Card,Home Delivery,1.5
S009170,2024-08-18,DC Burgers North Hub,Hub,Classic Cola Fizz,Beverage,9,11.9799995422363,Mobile Payment,Dine In,0.699999988079071
S009171,2024-11-23,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,8,13.25,Cash,Dine In,1
S009172,2024-01-26,DC Burgers East Delight,Prime,Smoky BBQ Beast,Burger,8,14.7799997329712,Cash,Home Delivery,3.5
S009173,2024-06-23,DC Burgers North Hub,Hub,Classic Cola Fizz,Beverage,10,6.96999979019165,Digital Wallet,Home Delivery,0.699999988079071
S009174,2024-08-04,DC Burgers South Hub,Grill,Crispy Golden Fries,Side,5,8.42000007629395,Digital Wallet,Dine In,1
S009175,2024-07-08,DC Burgers East Delight,Prime,Veggie Lover's Delight,Burger,10,6.1100001335144,Mobile Payment,Dine In,2
S009176,2024-03-12,DC Burgers North Hub,Grill,Classic Cola Fizz,Beverage,3,10.9399995803833,Digital Wallet,Home Delivery,0.699999988079071
S009177,2024-09-10,DC Burgers South Hub,Prime,Choco-Mint Milkshake,Beverage,5,4.8600001335144,Digital Wallet,Home Delivery,1.5
S009178,2024-06-30,DC Burgers South Hub,Delight,Cheesy Loaded Nachos,Side,3,6.11999988555908,Digital Wallet,Home Delivery,2.5
S009179,2024-11-01,DC Burgers North Hub,Delight,Ocean Fresh Fishwich,Burger,1,7.57999992370605,Digital Wallet,Home Delivery,2.79999995231628
S009180,2024-09-26,DC Burgers West Prime,Grill,Zesty Lemonade,Beverage,2,10.8100004196167,Digital Wallet,Dine In,1
S009181,2024-01-03,DC Burgers Central Grill,Prime,Veggie Lover's Delight,Burger,7,3.95000004768372,Cash,Home Delivery,2
S009182,2024-04-14,DC Burgers Central Grill,Hub,Smoky BBQ Beast,Burger,8,13.25,Mobile Payment,Home Delivery,3.5
S009183,2024-03-31,DC Burgers East Delight,Prime,Smoky BBQ Beast,Burger,10,9.86999988555908,Mobile Payment,Dine In,3.5
S009184,2024-08-10,DC Burgers North Hub,Hub,Ultimate Double Trouble,Burger,1,3.48000001907349,Credit Card,Dine In,4
S009185,2024-11-09,DC Burgers East Delight,Grill,Veggie Lover's Delight,Burger,8,5.21999979019165,Digital Wallet,Dine In,2
S009186,2024-09-16,DC Burgers East Delight,Prime,Smoky BBQ Beast,Burger,5,3.44000005722046,Digital Wallet,Dine In,3.5
S009187,2024-05-07,DC Burgers North Hub,Hub,Ultimate Double Trouble,Burger,9,6.42000007629395,Digital Wallet,Dine In,4
S009188,2024-06-26,DC Burgers West Prime,Grill,Classic Cola Fizz,Beverage,8,7.30999994277954,Credit Card,Dine In,0.699999988079071
S009189,2024-12-10,DC Burgers Central Grill,Hub,Crispy Golden Fries,Side,1,14.4899997711182,Mobile Payment,Home Delivery,1
S009190,2024-03-04,DC Burgers South Hub,Delight,Veggie Lover's Delight,Burger,1,14.5200004577637,Credit Card,Home Delivery,2
S009191,2024-08-16,DC Burgers North Hub,Grill,Crispy Golden Fries,Side,7,4.1399998664856,Digital Wallet,Dine In,1
S009192,2024-07-25,DC Burgers South Hub,Delight,Veggie Lover's Delight,Burger,5,14.7299995422363,Credit Card,Home Delivery,2
S009193,2024-03-01,DC Burgers West Prime,Delight,Crispy Golden Fries,Side,3,9.01000022888184,Mobile Payment,Home Delivery,1
S009194,2024-10-12,DC Burgers West Prime,Delight,Ultimate Double Trouble,Burger,6,7.61999988555908,Credit Card,Dine In,4
S009195,2024-08-09,DC Burgers North Hub,Hub,Smoky BBQ Beast,Burger,6,11.0100002288818,Cash,Dine In,3.5
S009196,2024-01-05,DC Burgers North Hub,Hub,Classic Cola Fizz,Beverage,2,7.71000003814697,Mobile Payment,Dine In,0.699999988079071
S009197,2024-03-28,DC Burgers East Delight,Prime,Choco-Mint Milkshake,Beverage,9,5.3899998664856,Cash,Dine In,1.5
S009198,2024-04-06,DC Burgers East Delight,Prime,Cheesy Loaded Nachos,Side,6,7.42999982833862,Digital Wallet,Home Delivery,2.5
S009199,2024-10-16,DC Burgers East Delight,Prime,Crispy Golden Fries,Side,10,6.90999984741211,Credit Card,Home Delivery,1
S009200,2024-07-27,DC Burgers South Hub,Grill,Classic Cola Fizz,Beverage,1,8.03999996185303,Credit Card,Dine In,0.699999988079071
S009201,2024-08-25,DC Burgers South Hub,Hub,Veggie Lover's Delight,Burger,9,7.23999977111816,Mobile Payment,Dine In,2
S009202,2024-08-12,DC Burgers West Prime,Prime,Spicy Chicken Inferno,Side,3,7.73000001907349,Cash,Dine In,3
S009203,2024-05-09,DC Burgers South Hub,Hub,Cheesy Loaded Nachos,Side,10,3.28999996185303,Mobile Payment,Home Delivery,2.5
S009204,2024-04-27,DC Burgers South Hub,Delight,Cheesy Loaded Nachos,Side,3,9.05000019073486,Mobile Payment,Home Delivery,2.5
S009205,2024-08-30,DC Burgers South Hub,Hub,Cheesy Loaded Nachos,Side,9,14.0100002288818,Cash,Home Delivery,2.5
S009206,2024-02-12,DC Burgers Central Grill,Hub,Zesty Lemonade,Beverage,8,8.40999984741211,Credit Card,Dine In,1
S009207,2024-02-10,DC Burgers East Delight,Prime,Spicy Chicken Inferno,Side,7,9.13000011444092,Cash,Home Delivery,3
S009208,2024-01-10,DC Burgers Central Grill,Delight,Smoky BBQ Beast,Burger,6,10.5900001525879,Cash,Dine In,3.5
S009209,2024-01-19,DC Burgers West Prime,Hub,Veggie Lover's Delight,Burger,5,3.95000004768372,Digital Wallet,Dine In,2
S009210,2024-12-01,DC Burgers North Hub,Grill,Crispy Golden Fries,Side,7,13.3800001144409,Mobile Payment,Dine In,1
S009211,2024-06-30,DC Burgers North Hub,Hub,Veggie Lover's Delight,Burger,2,9.60999965667725,Credit Card,Dine In,2
S009212,2024-10-13,DC Burgers South Hub,Hub,Smoky BBQ Beast,Burger,10,6.09999990463257,Digital Wallet,Home Delivery,3.5
S009213,2024-07-18,DC Burgers West Prime,Grill,Spicy Chicken Inferno,Side,8,9.9399995803833,Credit Card,Home Delivery,3
S009214,2024-12-23,DC Burgers East Delight,Prime,Classic Cola Fizz,Beverage,9,11.5799999237061,Credit Card,Dine In,0.699999988079071
S009215,2024-05-24,DC Burgers West Prime,Hub,Choco-Mint Milkshake,Beverage,7,7.34999990463257,Digital Wallet,Dine In,1.5
S009216,2024-12-07,DC Burgers South Hub,Hub,Ocean Fresh Fishwich,Burger,5,11.1599998474121,Cash,Home Delivery,2.79999995231628
S009217,2024-05-27,DC Burgers Central Grill,Delight,Veggie Lover's Delight,Burger,4,4.15999984741211,Cash,Home Delivery,2
S009218,2024-08-17,DC Burgers Central Grill,Grill,Classic Cola Fizz,Beverage,6,14.9499998092651,Cash,Dine In,0.699999988079071
S009219,2024-03-31,DC Burgers Central Grill,Hub,Cheesy Loaded Nachos,Side,4,10.0299997329712,Cash,Dine In,2.5
S009220,2024-12-12,DC Burgers South Hub,Delight,Ultimate Double Trouble,Burger,4,8.31999969482422,Mobile Payment,Home Delivery,4
S009221,2024-07-09,DC Burgers East Delight,Grill,Choco-Mint Milkshake,Beverage,8,3.33999991416931,Digital Wallet,Dine In,1.5
S009222,2024-04-23,DC Burgers North Hub,Hub,Cheesy Loaded Nachos,Side,2,11.4499998092651,Credit Card,Home Delivery,2.5
S009223,2024-08-02,DC Burgers East Delight,Prime,Choco-Mint Milkshake,Beverage,8,8.36999988555908,Digital Wallet,Dine In,1.5
S009224,2024-11-30,DC Burgers Central Grill,Hub,Ultimate Double Trouble,Burger,10,11.5900001525879,Cash,Dine In,4
S009225,2024-07-01,DC Burgers West Prime,Hub,Ultimate Double Trouble,Burger,8,13.9899997711182,Digital Wallet,Home Delivery,4
S009226,2024-11-19,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,4,9.82999992370605,Mobile Payment,Dine In,1
S009227,2024-09-13,DC Burgers Central Grill,Hub,Cheesy Loaded Nachos,Side,4,11.0799999237061,Credit Card,Home Delivery,2.5
S009228,2024-10-15,DC Burgers East Delight,Prime,Classic Cola Fizz,Beverage,9,3.41000008583069,Digital Wallet,Dine In,0.699999988079071
S009229,2024-06-06,DC Burgers Central Grill,Hub,Veggie Lover's Delight,Burger,5,4.38000011444092,Cash,Home Delivery,2
S009230,2024-02-02,DC Burgers North Hub,Hub,Spicy Chicken Inferno,Side,9,12.3800001144409,Credit Card,Dine In,3
S009231,2024-08-01,DC Burgers East Delight,Grill,Choco-Mint Milkshake,Beverage,8,9.61999988555908,Cash,Home Delivery,1.5
S009232,2024-03-11,DC Burgers West Prime,Grill,Ocean Fresh Fishwich,Burger,2,5.46000003814697,Digital Wallet,Dine In,2.79999995231628
S009233,2024-09-29,DC Burgers North Hub,Hub,Veggie Lover's Delight,Burger,2,12.7200002670288,Credit Card,Dine In,2
S009234,2024-01-29,DC Burgers Central Grill,Prime,Zesty Lemonade,Beverage,2,11.7799997329712,Credit Card,Dine In,1
S009235,2024-09-25,DC Burgers South Hub,Prime,Zesty Lemonade,Beverage,9,14.3500003814697,Mobile Payment,Dine In,1
S009236,2024-05-29,DC Burgers South Hub,Hub,Ocean Fresh Fishwich,Burger,9,11.6300001144409,Mobile Payment,Home Delivery,2.79999995231628
S009237,2024-02-09,DC Burgers East Delight,Prime,Crispy Golden Fries,Side,10,12.039999961853,Mobile Payment,Home Delivery,1
S009238,2024-05-02,DC Burgers North Hub,Hub,Ultimate Double Trouble,Burger,8,5.03999996185303,Cash,Dine In,4
S009239,2024-11-24,DC Burgers West Prime,Prime,Spicy Chicken Inferno,Side,8,4.94999980926514,Mobile Payment,Home Delivery,3
S009240,2024-05-14,DC Burgers North Hub,Hub,Cheesy Loaded Nachos,Side,3,14.1099996566772,Cash,Dine In,2.5
S009241,2024-12-04,DC Burgers West Prime,Hub,Cheesy Loaded Nachos,Side,8,7.71999979019165,Cash,Dine In,2.5
S009242,2024-07-16,DC Burgers East Delight,Prime,Ocean Fresh Fishwich,Burger,2,3.25999999046326,Cash,Dine In,2.79999995231628
S009243,2024-11-22,DC Burgers North Hub,Hub,Cheesy Loaded Nachos,Side,7,10.3599996566772,Cash,Dine In,2.5
S009244,2024-10-11,DC Burgers East Delight,Prime,Smoky BBQ Beast,Burger,6,7,Credit Card,Home Delivery,3.5
S009245,2024-01-11,DC Burgers North Hub,Hub,Choco-Mint Milkshake,Beverage,10,4.92999982833862,Cash,Home Delivery,1.5
S009246,2024-08-12,DC Burgers Central Grill,Grill,Ultimate Double Trouble,Burger,6,10.710000038147,Credit Card,Dine In,4
S009247,2024-10-19,DC Burgers North Hub,Hub,Crispy Golden Fries,Side,8,7.17000007629395,Digital Wallet,Home Delivery,1
S009248,2024-08-08,DC Burgers East Delight,Grill,Choco-Mint Milkshake,Beverage,6,13.8000001907349,Cash,Home Delivery,1.5
S009249,2024-12-04,DC Burgers North Hub,Hub,Choco-Mint Milkshake,Beverage,10,5.6399998664856,Digital Wallet,Home Delivery,1.5
S009250,2024-05-29,DC Burgers Central Grill,Grill,Crispy Golden Fries,Side,2,7.09000015258789,Credit Card,Dine In,1
S009251,2024-05-22,DC Burgers North Hub,Delight,Ultimate Double Trouble,Burger,10,14.6000003814697,Cash,Home Delivery,4
S009252,2024-06-23,DC Burgers Central Grill,Grill,Ultimate Double Trouble,Burger,6,8.68000030517578,Mobile Payment,Dine In,4
S009253,2024-04-13,DC Burgers West Prime,Grill,Zesty Lemonade,Beverage,9,3.08999991416931,Cash,Dine In,1
S009254,2024-05-23,DC Burgers North Hub,Delight,Veggie Lover's Delight,Burger,3,11.4399995803833,Cash,Home Delivery,2
S009255,2024-02-25,DC Burgers West Prime,Hub,Smoky BBQ Beast,Burger,7,14.8000001907349,Digital Wallet,Dine In,3.5
S009256,2024-10-15,DC Burgers South Hub,Prime,Smoky BBQ Beast,Burger,5,11.2799997329712,Mobile Payment,Home Delivery,3.5
S009257,2024-09-19,DC Burgers North Hub,Delight,Spicy Chicken Inferno,Side,3,7.32999992370605,Cash,Home Delivery,3
S009258,2024-07-28,DC Burgers North Hub,Grill,Crispy Golden Fries,Side,2,12.2799997329712,Mobile Payment,Home Delivery,1
S009259,2024-12-02,DC Burgers Central Grill,Hub,Crispy Golden Fries,Side,10,4.07000017166138,Mobile Payment,Dine In,1
S009260,2024-12-08,DC Burgers South Hub,Hub,Cheesy Loaded Nachos,Side,6,10.6499996185303,Mobile Payment,Dine In,2.5
S009261,2024-07-19,DC Burgers East Delight,Prime,Classic Cola Fizz,Beverage,1,4.53999996185303,Digital Wallet,Home Delivery,0.699999988079071
S009262,2024-11-16,DC Burgers East Delight,Grill,Ocean Fresh Fishwich,Burger,9,6.82000017166138,Mobile Payment,Home Delivery,2.79999995231628
S009263,2024-12-21,DC Burgers West Prime,Prime,Ultimate Double Trouble,Burger,3,7.94999980926514,Cash,Home Delivery,4
S009264,2024-11-10,DC Burgers Central Grill,Prime,Ocean Fresh Fishwich,Burger,3,14.289999961853,Digital Wallet,Home Delivery,2.79999995231628
S009265,2024-10-20,DC Burgers North Hub,Hub,Spicy Chicken Inferno,Side,7,14.7399997711182,Cash,Home Delivery,3
S009266,2024-02-26,DC Burgers East Delight,Grill,Spicy Chicken Inferno,Side,4,5.96999979019165,Cash,Home Delivery,3
S009267,2024-10-05,DC Burgers West Prime,Prime,Classic Cola Fizz,Beverage,3,14.8599996566772,Cash,Dine In,0.699999988079071
S009268,2024-08-12,DC Burgers West Prime,Delight,Zesty Lemonade,Beverage,7,4.84999990463257,Mobile Payment,Dine In,1
S009269,2024-04-16,DC Burgers Central Grill,Delight,Veggie Lover's Delight,Burger,1,12,Mobile Payment,Dine In,2
S009270,2024-12-08,DC Burgers North Hub,Hub,Ocean Fresh Fishwich,Burger,8,4.51999998092651,Credit Card,Dine In,2.79999995231628
S009271,2024-04-04,DC Burgers Central Grill,Grill,Smoky BBQ Beast,Burger,3,5.78999996185303,Digital Wallet,Home Delivery,3.5
S009272,2024-06-18,DC Burgers East Delight,Prime,Ocean Fresh Fishwich,Burger,10,14.6099996566772,Digital Wallet,Dine In,2.79999995231628
S009273,2024-12-29,DC Burgers North Hub,Grill,Zesty Lemonade,Beverage,3,10.6700000762939,Cash,Home Delivery,1
S009274,2024-07-01,DC Burgers North Hub,Delight,Cheesy Loaded Nachos,Side,5,8.25,Credit Card,Home Delivery,2.5
S009275,2024-05-03,DC Burgers South Hub,Hub,Classic Cola Fizz,Beverage,6,11.3400001525879,Digital Wallet,Home Delivery,0.699999988079071
S009276,2024-11-27,DC Burgers South Hub,Hub,Ultimate Double Trouble,Burger,7,3.03999996185303,Digital Wallet,Dine In,4
S009277,2024-04-28,DC Burgers South Hub,Prime,Cheesy Loaded Nachos,Side,1,5.36999988555908,Cash,Dine In,2.5
S009278,2024-05-31,DC Burgers South Hub,Grill,Cheesy Loaded Nachos,Side,8,3.38000011444092,Cash,Home Delivery,2.5
S009279,2024-09-12,DC Burgers Central Grill,Prime,Zesty Lemonade,Beverage,3,5.3899998664856,Cash,Dine In,1
S009280,2024-10-28,DC Burgers East Delight,Prime,Ocean Fresh Fishwich,Burger,7,5.82999992370605,Credit Card,Home Delivery,2.79999995231628
S009281,2024-05-26,DC Burgers East Delight,Prime,Smoky BBQ Beast,Burger,2,10.9799995422363,Digital Wallet,Dine In,3.5
S009282,2024-01-28,DC Burgers North Hub,Hub,Spicy Chicken Inferno,Side,6,7.63000011444092,Credit Card,Home Delivery,3
S009283,2024-07-30,DC Burgers South Hub,Hub,Spicy Chicken Inferno,Side,1,4.07000017166138,Cash,Home Delivery,3
S009284,2024-07-19,DC Burgers North Hub,Grill,Spicy Chicken Inferno,Side,6,11.3900003433228,Credit Card,Dine In,3
S009285,2024-11-09,DC Burgers West Prime,Delight,Crispy Golden Fries,Side,6,10.1099996566772,Credit Card,Home Delivery,1
S009286,2024-12-19,DC Burgers Central Grill,Hub,Cheesy Loaded Nachos,Side,5,11.7399997711182,Mobile Payment,Home Delivery,2.5
S009287,2024-12-03,DC Burgers East Delight,Prime,Cheesy Loaded Nachos,Side,3,3.0699999332428,Cash,Dine In,2.5
S009288,2024-02-12,DC Burgers West Prime,Hub,Crispy Golden Fries,Side,9,10.3100004196167,Credit Card,Home Delivery,1
S009289,2024-09-02,DC Burgers Central Grill,Hub,Ocean Fresh Fishwich,Burger,7,5.84999990463257,Credit Card,Home Delivery,2.79999995231628
S009290,2024-01-06,DC Burgers North Hub,Delight,Crispy Golden Fries,Side,8,7.36999988555908,Cash,Home Delivery,1
S009291,2024-05-25,DC Burgers East Delight,Prime,Crispy Golden Fries,Side,4,13.3699998855591,Mobile Payment,Home Delivery,1
S009292,2024-10-16,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,6,8.94999980926514,Credit Card,Dine In,1
S009293,2024-11-18,DC Burgers West Prime,Delight,Crispy Golden Fries,Side,9,12.6800003051758,Mobile Payment,Dine In,1
S009294,2024-05-11,DC Burgers Central Grill,Hub,Cheesy Loaded Nachos,Side,8,14.2700004577637,Mobile Payment,Dine In,2.5
S009295,2024-10-27,DC Burgers South Hub,Prime,Ocean Fresh Fishwich,Burger,1,3.64000010490417,Digital Wallet,Home Delivery,2.79999995231628
S009296,2024-05-12,DC Burgers West Prime,Grill,Spicy Chicken Inferno,Side,1,7.57999992370605,Digital Wallet,Home Delivery,3
S009297,2024-10-01,DC Burgers North Hub,Delight,Smoky BBQ Beast,Burger,7,8.86999988555908,Cash,Dine In,3.5
S009298,2024-06-25,DC Burgers Central Grill,Delight,Spicy Chicken Inferno,Side,10,14.5,Cash,Dine In,3
S009299,2024-07-12,DC Burgers South Hub,Prime,Veggie Lover's Delight,Burger,2,12.8400001525879,Mobile Payment,Home Delivery,2
S009300,2024-08-28,DC Burgers East Delight,Prime,Choco-Mint Milkshake,Beverage,5,7.69999980926514,Cash,Dine In,1.5
S009301,2024-08-26,DC Burgers Central Grill,Hub,Spicy Chicken Inferno,Side,6,13.0900001525879,Cash,Home Delivery,3
S009302,2024-04-17,DC Burgers West Prime,Prime,Classic Cola Fizz,Beverage,7,14.4300003051758,Digital Wallet,Dine In,0.699999988079071
S009303,2024-07-05,DC Burgers East Delight,Grill,Smoky BBQ Beast,Burger,3,6.6399998664856,Mobile Payment,Dine In,3.5
S009304,2024-11-24,DC Burgers Central Grill,Hub,Zesty Lemonade,Beverage,5,12.1000003814697,Cash,Dine In,1
S009305,2024-04-26,DC Burgers West Prime,Delight,Spicy Chicken Inferno,Side,6,11.4300003051758,Mobile Payment,Home Delivery,3
S009306,2024-11-05,DC Burgers West Prime,Hub,Ocean Fresh Fishwich,Burger,10,5.80000019073486,Cash,Home Delivery,2.79999995231628
S009307,2024-11-21,DC Burgers East Delight,Grill,Spicy Chicken Inferno,Side,9,7.98999977111816,Mobile Payment,Dine In,3
S009308,2024-12-03,DC Burgers Central Grill,Grill,Ocean Fresh Fishwich,Burger,10,13.6999998092651,Mobile Payment,Dine In,2.79999995231628
S009309,2024-08-31,DC Burgers Central Grill,Prime,Crispy Golden Fries,Side,5,3.30999994277954,Cash,Home Delivery,1
S009310,2024-09-22,DC Burgers West Prime,Grill,Choco-Mint Milkshake,Beverage,7,3.58999991416931,Credit Card,Home Delivery,1.5
S009311,2024-04-09,DC Burgers South Hub,Prime,Smoky BBQ Beast,Burger,6,7.84999990463257,Credit Card,Home Delivery,3.5
S009312,2024-12-01,DC Burgers North Hub,Delight,Classic Cola Fizz,Beverage,2,8.89999961853027,Digital Wallet,Dine In,0.699999988079071
S009313,2024-12-15,DC Burgers West Prime,Prime,Cheesy Loaded Nachos,Side,10,8.19999980926514,Credit Card,Dine In,2.5
S009314,2024-04-27,DC Burgers East Delight,Prime,Smoky BBQ Beast,Burger,1,13.3900003433228,Digital Wallet,Home Delivery,3.5
S009315,2024-09-17,DC Burgers Central Grill,Prime,Ultimate Double Trouble,Burger,4,4.11999988555908,Credit Card,Home Delivery,4
S009316,2024-04-14,DC Burgers East Delight,Prime,Smoky BBQ Beast,Burger,6,9.60999965667725,Credit Card,Dine In,3.5
S009317,2024-11-04,DC Burgers Central Grill,Hub,Choco-Mint Milkshake,Beverage,4,9.93000030517578,Digital Wallet,Dine In,1.5
S009318,2024-02-17,DC Burgers East Delight,Prime,Ocean Fresh Fishwich,Burger,10,11.0799999237061,Digital Wallet,Dine In,2.79999995231628
S009319,2024-10-16,DC Burgers East Delight,Prime,Choco-Mint Milkshake,Beverage,3,13.6000003814697,Mobile Payment,Dine In,1.5
S009320,2024-02-03,DC Burgers East Delight,Prime,Cheesy Loaded Nachos,Side,3,10.0699996948242,Mobile Payment,Home Delivery,2.5
S009321,2024-01-01,DC Burgers North Hub,Delight,Cheesy Loaded Nachos,Side,10,4.30999994277954,Cash,Dine In,2.5
S009322,2024-08-08,DC Burgers Central Grill,Grill,Veggie Lover's Delight,Burger,4,9.75,Cash,Home Delivery,2
S009323,2024-05-04,DC Burgers Central Grill,Hub,Spicy Chicken Inferno,Side,10,5.23000001907349,Credit Card,Home Delivery,3
S009324,2024-11-29,DC Burgers North Hub,Hub,Veggie Lover's Delight,Burger,1,5.11999988555908,Cash,Home Delivery,2
S009325,2024-07-28,DC Burgers North Hub,Hub,Ultimate Double Trouble,Burger,4,9.34000015258789,Digital Wallet,Home Delivery,4
S009326,2024-10-25,DC Burgers North Hub,Hub,Veggie Lover's Delight,Burger,2,4.92999982833862,Mobile Payment,Home Delivery,2
S009327,2024-06-28,DC Burgers West Prime,Hub,Cheesy Loaded Nachos,Side,4,7.88000011444092,Digital Wallet,Home Delivery,2.5
S009328,2024-03-26,DC Burgers North Hub,Hub,Ocean Fresh Fishwich,Burger,5,4.94000005722046,Cash,Dine In,2.79999995231628
S009329,2024-05-23,DC Burgers West Prime,Hub,Spicy Chicken Inferno,Side,8,12.4099998474121,Digital Wallet,Home Delivery,3
S009330,2024-10-10,DC Burgers South Hub,Prime,Smoky BBQ Beast,Burger,6,8.76000022888184,Digital Wallet,Dine In,3.5
S009331,2024-01-08,DC Burgers South Hub,Hub,Cheesy Loaded Nachos,Side,4,3.25,Digital Wallet,Home Delivery,2.5
S009332,2024-05-10,DC Burgers North Hub,Hub,Cheesy Loaded Nachos,Side,4,10.8699998855591,Cash,Dine In,2.5
S009333,2024-12-08,DC Burgers South Hub,Hub,Veggie Lover's Delight,Burger,2,4.57999992370605,Cash,Home Delivery,2
S009334,2024-11-15,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,6,4.53000020980835,Mobile Payment,Home Delivery,1
S009335,2024-02-20,DC Burgers Central Grill,Delight,Spicy Chicken Inferno,Side,10,13.4099998474121,Cash,Dine In,3
S009336,2024-02-14,DC Burgers East Delight,Grill,Cheesy Loaded Nachos,Side,5,12.8000001907349,Digital Wallet,Dine In,2.5
S009337,2024-02-23,DC Burgers North Hub,Grill,Ultimate Double Trouble,Burger,9,11.0500001907349,Credit Card,Dine In,4
S009338,2024-01-15,DC Burgers East Delight,Prime,Ultimate Double Trouble,Burger,6,10.9700002670288,Mobile Payment,Dine In,4
S009339,2024-10-21,DC Burgers West Prime,Delight,Cheesy Loaded Nachos,Side,3,3.01999998092651,Cash,Home Delivery,2.5
S009340,2024-02-15,DC Burgers West Prime,Hub,Zesty Lemonade,Beverage,6,3.54999995231628,Digital Wallet,Home Delivery,1
S009341,2024-02-01,DC Burgers Central Grill,Hub,Crispy Golden Fries,Side,7,13.2399997711182,Mobile Payment,Home Delivery,1
